730	0.518978161
731	0.516399388
732	0.513820614
733	0.511241841
734	0.508663067
735	0.506084294
736	0.50398904
737	0.501893787
738	0.499798533
739	0.49770328
740	0.495608026
741	0.493512773
742	0.49141752
743	0.489322266
744	0.487227013
745	0.485131759
746	0.483520026
747	0.481908292
748	0.480296559
749	0.478684826
750	0.477073092
751	0.475944879
752	0.474816665
753	0.473688452
754	0.472560239
755	0.471432025
756	0.470787332
757	0.470142638
758	0.469497945
759	0.468853252
760	0.468208558
761	0.468047385
762	0.467886212
763	0.467725038
764	0.467563865
765	0.467402692
766	0.467725038
767	0.468047385
768	0.468369732
769	0.468692078
770	0.469014425
771	0.469497945
772	0.469981465
773	0.470464985
774	0.470948505
775	0.471432025
776	0.472399065
777	0.473366105
778	0.474333145
779	0.475300185
780	0.476267225
